title,image,link,info,score
守夜,https://img1.doubanio.com/view/subject/m/public/s29977887.jpg,https://book.douban.com/subject/30367015/,[英] 萨拉·沃特斯 / 阿朗 / 上海人民出版社 / 2019-2 / 59.00,9.1
我脑袋里的怪东西,https://img3.doubanio.com/view/subject/m/public/s28880686.jpg,https://book.douban.com/subject/26701959/,[土耳其] 奥尔罕·帕慕克 / 陈竹冰 / 上海人民出版社 / 2016-2 / 49.00元,8.6
纽约客,https://img3.doubanio.com/view/subject/m/public/s4526473.jpg,https://book.douban.com/subject/5337243/,白先勇 / 广西师范大学出版社 / 2010-10 / 32.00元,8.6
月亮和六便士,https://img1.doubanio.com/view/subject/m/public/s28391037.jpg,https://book.douban.com/subject/26707295/,[英] 威廉·萨默塞特·毛姆 / 李继宏 / 天津人民出版社 / 2016-1-20 / 48.00元,8.8
神经漫游者,https://img3.doubanio.com/view/subject/m/public/s26817921.jpg,https://book.douban.com/subject/24107596/,[美] 威廉·吉布森 / Denovo / 江苏文艺出版社 / 2013-6 / 32.00元,8.1
格林童话全集,https://img3.doubanio.com/view/subject/m/public/s1134341.jpg,https://book.douban.com/subject/1043008/,格林兄弟 / 魏以新 / 人民文学出版社 / 1994-11 / 21.45元,9.0
红岩,https://img3.doubanio.com/view/subject/m/public/s4694481.jpg,https://book.douban.com/subject/1090109/,罗广斌、杨益言 / 中国青年出版社 / 2000-07 / 22.00元,7.6
黎明之街,https://img1.doubanio.com/view/subject/m/public/s29823039.jpg,https://book.douban.com/subject/27178063/,[日] 东野圭吾 / 李超楠 / 南海出版公司 / 2018-3 / 49.50元,7.4
黑暗的左手,https://img1.doubanio.com/view/subject/m/public/s29630049.jpg,https://book.douban.com/subject/26916012/,[美] 厄休拉·勒古恩 / 陶雪蕾 / 北京联合出版公司 / 2017-12 / 45.00,8.4
时间旅行者的妻子,https://img3.doubanio.com/view/subject/m/public/s2375756.jpg,https://book.douban.com/subject/2056749/,[美] 奥德丽·尼芬格 / 夏金、安璘 / 人民文学出版社 / 2007-4 / 29.90元,8.1
无证之罪,https://img1.doubanio.com/view/subject/m/public/s29791969.jpg,https://book.douban.com/subject/25799686/,紫金陈 / 湖南人民出版社 / 2018-6 / 49.00元,7.3
檀香刑,https://img3.doubanio.com/view/subject/m/public/s1073110.jpg,https://book.douban.com/subject/1043485/,莫言 / 作家出版社 / 2001-3 / 27.00元,8.2
本源,https://img1.doubanio.com/view/subject/m/public/s29732017.jpg,https://book.douban.com/subject/30142312/,[美] 丹·布朗 / 李和庆、李连涛 / 99读书人|人民文学出版社 / 2018-5 / 59.00元,7.0
十宗罪,https://img1.doubanio.com/view/subject/m/public/s4664858.jpg,https://book.douban.com/subject/5383916/,蜘蛛 / 湖南文艺出版社 / 2010-12 / 26.00元,6.7
黄金时代,https://img3.doubanio.com/view/subject/m/public/s29419096.jpg,https://book.douban.com/subject/27013741/,王小波 / 新经典文化/北京十月文艺出版社 / 2017-4 / 35.00元,8.9
毒木圣经,https://img3.doubanio.com/view/subject/m/public/s29259503.jpg,https://book.douban.com/subject/26630480/,[美] 芭芭拉·金索沃 / 张竝 / 新经典文化/南海出版公司 / 2017-3 / 59.00元,8.6
围城,https://img3.doubanio.com/view/subject/m/public/s29907893.jpg,https://book.douban.com/subject/27070488/,钱锺书 / 人民文学出版社 / 2017-6 / 36.00,9.3
明朝那些事儿（叁）,https://img3.doubanio.com/view/subject/m/public/s2544553.jpg,https://book.douban.com/subject/2052448/,当年明月 / 中国友谊出版公司 / 2007-4 / 24.80,8.9
过于喧嚣的孤独,https://img1.doubanio.com/view/subject/m/public/s24422879.jpg,https://book.douban.com/subject/6781794/,(捷克) 赫拉巴尔 / 杨乐云 / 北京十月文艺出版社 / 2011-10 / 22.00元,8.8
你好，旧时光,https://img1.doubanio.com/view/subject/m/public/s28295137.jpg,https://book.douban.com/subject/26591331/,八月长安 / 长江文艺出版社 / 2015-10 / 86,8.5
秘密,https://img3.doubanio.com/view/subject/m/public/s30014644.jpg,https://book.douban.com/subject/27115970/,[日] 东野圭吾 / 连子心 / 南海出版公司 / 2017-11 / 45.00元,8.0
一些时刻,https://img1.doubanio.com/view/subject/m/public/s29714417.jpg,https://book.douban.com/subject/30167658/,苏方 / 理想国 | 广西师范大学出版社 / 2018-3 / 45.00,7.8
时生,https://img3.doubanio.com/view/subject/m/public/s28112483.jpg,https://book.douban.com/subject/26387514/,东野圭吾 / 徐建雄 / 南海出版公司 / 2015-7-1 / 39.50元,7.6
城南旧事,https://img1.doubanio.com/view/subject/m/public/s3053559.jpg,https://book.douban.com/subject/3057333/,林海音 / 人民文学出版社 / 2008-5 / 13.00元,9.1
小时代1.0折纸时代,https://img3.doubanio.com/view/subject/m/public/s3251696.jpg,https://book.douban.com/subject/3191328/,郭敬明 / 长江文艺出版社 / 2008-10 / 29.80元,6.5
质数的孤独,https://img3.doubanio.com/view/subject/m/public/s4642526.jpg,https://book.douban.com/subject/5958726/,[意] 保罗·乔尔达诺 / 文铮 / 上海译文出版社 / 2011-3 / 26.00元,8.0
大秦帝国,https://img3.doubanio.com/view/subject/m/public/s3097044.jpg,https://book.douban.com/subject/3079029/,孙皓晖 / 河南文艺出版社 / 2008-5-1 / 369.00元,8.7
盗墓笔记3,https://img3.doubanio.com/view/subject/m/public/s27274091.jpg,https://book.douban.com/subject/2298149/,南派三叔 / 中国友谊出版公司 / 2007-11 / 26.80元,8.4
小团圆,https://img3.doubanio.com/view/subject/m/public/s4197443.jpg,https://book.douban.com/subject/3616310/,张爱玲 / 北京十月文艺出版社 / 2009-4 / 28.00,7.6
我是猫,https://img1.doubanio.com/view/subject/m/public/s1742057.jpg,https://book.douban.com/subject/1000856/,[日]夏目漱石 / 于雷 / 译林出版社 / 1994-5-1 / 10.30,7.9
被掩埋的巨人,https://img3.doubanio.com/view/subject/m/public/s28347883.jpg,https://book.douban.com/subject/26575658/,[英] 石黑一雄 / 周小进 / 上海译文出版社 / 2016-1-1 / 39.00元,7.8
太古和其他的时间,https://img1.doubanio.com/view/subject/m/public/s29597667.jpg,https://book.douban.com/subject/27132345/,[波] 奥尔加·托卡尔丘克 / 易丽君、袁汉镕 / 后浪丨四川人民出版社 / 2017-12 / 48.00元,8.8
哑舍,https://img3.doubanio.com/view/subject/m/public/s8837304.jpg,https://book.douban.com/subject/6437880/,玄色 / 长江出版社 / 2011-4 / 23.80元,7.5
推理竞技场,https://img1.doubanio.com/view/subject/m/public/s30022018.jpg,https://book.douban.com/subject/30428949/,[日] 深水黎一郎 / 警部殿 / 新星出版社 / 2019-2 / 48.00,8.1
看不见的城市,https://img3.doubanio.com/view/subject/m/public/s1804710.jpg,https://book.douban.com/subject/1863930/,[意大利]伊塔洛·卡尔维诺 / 张宓 / 译林出版社 / 2006-8 / 16.00元,8.8
何以笙箫默,https://img1.doubanio.com/view/subject/m/public/s6531687.jpg,https://book.douban.com/subject/5686369/,顾漫 / 沈阳出版社 / 2011-1 / 25.00元,7.7
海边的卡夫卡,https://img1.doubanio.com/view/subject/m/public/s2897068.jpg,https://book.douban.com/subject/2158189/,[日] 村上春树 / 林少华 / 上海译文出版社 / 2007-7 / 27.00元,8.5
分成两半的子爵,https://img3.doubanio.com/view/subject/m/public/s8968734.jpg,https://book.douban.com/subject/10555486/,[意大利] 伊塔洛•卡尔维诺 / 吴正仪 / 译林出版社 / 2012-4-1 / 20.00元,8.7
米格尔街,https://img3.doubanio.com/view/subject/m/public/s26714130.jpg,https://book.douban.com/subject/21346008/,V.S.奈保尔 (V.S.Naipaul) / 张琪 / 南海出版公司 / 2013-7 / CNY 28.00,8.5
坏小孩,https://img3.doubanio.com/view/subject/m/public/s29793550.jpg,https://book.douban.com/subject/25955474/,紫金陈 / 浦睿文化·湖南文艺出版社 / 2014-9-1 / 54.00元,7.9
一九八四·动物农场,https://img3.doubanio.com/view/subject/m/public/s1089916.jpg,https://book.douban.com/subject/1082387/,[英] 乔治·奥威尔 / 董乐山、傅惟慈 / 上海译文出版社 / 2003-4 / 23.00元,9.3
丝丝入口,https://img3.doubanio.com/view/subject/m/public/s29859254.jpg,https://book.douban.com/subject/30315388/,夏夜微凉 / 江苏凤凰文艺出版社 / 2018-8 / 34.80元,
日本合众国,https://img1.doubanio.com/view/subject/m/public/s29861569.jpg,https://book.douban.com/subject/30206366/,[美]彼得·特莱亚斯 / 李懿 / 新星出版社 / 2018-9 / 45.00元,7.5
夹边沟记事,https://img3.doubanio.com/view/subject/m/public/s3455551.jpg,https://book.douban.com/subject/3239549/,杨显惠 / 花城出版社 / 2008-09 / 34.00元,9.2
明朝那些事儿（伍）,https://img3.doubanio.com/view/subject/m/public/s2967063.jpg,https://book.douban.com/subject/3009821/,当年明月 / 中国友谊出版公司 / 2008-3 / 28.80,8.8
人间失格,https://img3.doubanio.com/view/subject/m/public/s26368496.jpg,https://book.douban.com/subject/24226728/,[日]太宰治 / 高詹灿、袁斌 / 天津人民出版社 / 2013-4 / 29.90元,8.4
天涯双探,https://img3.doubanio.com/view/subject/m/public/s29933906.jpg,https://book.douban.com/subject/30389007/,七名 / 上海文艺出版社 / 2019-1-1 / 48.00元,7.1
侠隐,https://img3.doubanio.com/view/subject/m/public/s2542876.jpg,https://book.douban.com/subject/2079345/,张北海 / 上海人民出版社/世纪文景 / 2007-5-1 / 26.00元,7.9
盗墓笔记4,https://img1.doubanio.com/view/subject/m/public/s5951677.jpg,https://book.douban.com/subject/3266344/,南派三叔 / 中国友谊出版公司 / 2008-11 / 32.80元,8.4
华氏451,https://img3.doubanio.com/view/subject/m/public/s23115884.jpg,https://book.douban.com/subject/10608315/,(美)雷·布拉德伯里 / 于而彦 / 上海译文出版社 / 2012-10 / 28.00元,8.2
三生三世 枕上书,https://img3.doubanio.com/view/subject/m/public/s9108552.jpg,https://book.douban.com/subject/10740021/,唐七公子 / 湖南文艺出版社 / 2012-6-1 / 32.00元,7.6
葡萄牙的高山,https://img3.doubanio.com/view/subject/m/public/s29553843.jpg,https://book.douban.com/subject/27124847/,[加拿大] 扬·马特尔 / 亚可 / 北京联合出版公司 / 2017-11-1 / 58.00元,8.5
双城记,https://img1.doubanio.com/view/subject/m/public/s1298847.jpg,https://book.douban.com/subject/1007772/,查尔斯・狄更斯 / 石永礼 / 人民文学出版社 / 1996-08 / 14.10,8.3
生死疲劳,https://img1.doubanio.com/view/subject/m/public/s5743437.jpg,https://book.douban.com/subject/1465007/,莫言 / 作家出版社 / 2006-1-1 / 39.00元,8.2
龙族Ⅲ,https://img3.doubanio.com/view/subject/m/public/s24870866.jpg,https://book.douban.com/subject/20472730/,江南 / 长江出版社 / 2013-1 / 29.80元,7.8
那不勒斯的萤火,https://img3.doubanio.com/view/subject/m/public/s29754502.jpg,https://book.douban.com/subject/30180821/,[意]马西米利亚诺·威尔吉利奥 / 武苏 / 百花洲文艺出版社 / 2018-5 / 42元,7.3
你是这世界，写给我的情书,https://img3.doubanio.com/view/subject/m/public/s29857282.jpg,https://book.douban.com/subject/30313785/,里灰 / 湖南文艺出版社 / 2018-9-1 / 39.8,8.5
流星之绊,https://img1.doubanio.com/view/subject/m/public/s29823047.jpg,https://book.douban.com/subject/26774897/,[日]东野圭吾 / 徐建雄 / 南海出版公司 / 2016-6 / 45.00元,8.0
爱你就像爱生命,https://img3.doubanio.com/view/subject/m/public/s4661043.jpg,https://book.douban.com/subject/3071717/,王小波、李银河 / 上海锦绣文章出版社 / 2008-5 / 18.00元,8.8
西决,https://img3.doubanio.com/view/subject/m/public/s3658646.jpg,https://book.douban.com/subject/3598313/,笛安 / 长江文艺出版社 / 2009-3 / 22.80元,7.9
那个不为人知的故事,https://img3.doubanio.com/view/subject/m/public/s28357474.jpg,https://book.douban.com/subject/26680113/,twentine / 江苏文艺出版社 / 2015-12 / 32.00元,8.6
阿特拉斯耸耸肩（上下）,https://img3.doubanio.com/view/subject/m/public/s2763464.jpg,https://book.douban.com/subject/2302217/,安·兰德 / 杨格 / 重庆出版社 / 2007-10 / 98.00元,8.6
复活,https://img3.doubanio.com/view/subject/m/public/s1204746.jpg,https://book.douban.com/subject/1255288/,[俄]列夫·托尔斯泰 / 汝龙 / 人民文学出版社 / 1979年03月 / 19.90元,8.1
必须找到阿历克斯,https://img1.doubanio.com/view/subject/m/public/s29673887.jpg,https://book.douban.com/subject/27605902/,[法] 皮耶尔·勒迈特 / 金祎 / 文汇出版社 / 2018-2-5 / 59.00元,7.5
时有微凉,https://img3.doubanio.com/view/subject/m/public/s29945595.jpg,https://book.douban.com/subject/30400600/,吕瞻呈 / 江苏凤凰文艺出版社 / 2019-1-1 / 38.00,
围城,https://img3.doubanio.com/view/subject/m/public/s29651636.jpg,https://book.douban.com/subject/24745649/,钱钟书 / 人民文学出版社 / 2013-6 / 28.00,9.2
废都,https://img3.doubanio.com/view/subject/m/public/s1456781.jpg,https://book.douban.com/subject/1417905/,贾平凹 / 北京出版社 / 1993 / 12.50,7.1
海伯利安,https://img3.doubanio.com/view/subject/m/public/s27537735.jpg,https://book.douban.com/subject/25941890/,(美)丹·西蒙斯 / 潘振华、官善明、李懿 / 吉林出版集团有限责任公司 / 2014-11 / 59.00元,9.2
棋王·树王·孩子王,https://img3.doubanio.com/view/subject/m/public/s28688273.jpg,https://book.douban.com/subject/26734559/,阿城 / 江苏文艺出版社 / 2016-3-1 / 58.00,9.1
我的前半生,https://img1.doubanio.com/view/subject/m/public/s2720819.jpg,https://book.douban.com/subject/2230208/,亦舒 / 新世界出版社 / 2007-8 / 22.00元,7.9
布鲁克林有棵树,https://img1.doubanio.com/view/subject/m/public/s3865447.jpg,https://book.douban.com/subject/3826899/,贝蒂·史密斯（Betty Smith) / 方柏林 / 译林出版社 / 2009-7 / 28.00元,8.7
山月记,https://img3.doubanio.com/view/subject/m/public/s26805766.jpg,https://book.douban.com/subject/20473505/,中岛敦 / 韩冰、孙志勇 / 中华书局 / 2013-5 / 26,8.8
第九个寡妇,https://img3.doubanio.com/view/subject/m/public/s26094273.jpg,https://book.douban.com/subject/1752755/,严歌苓 / 作家出版社 / 2006-3 / 25.00元,8.6
孤独深处,https://img3.doubanio.com/view/subject/m/public/s28855051.jpg,https://book.douban.com/subject/26791407/,郝景芳 / 江苏凤凰文艺出版社 / 2016-8-1 / CNY 35.00,6.4
象棋的故事,https://img3.doubanio.com/view/subject/m/public/s2897060.jpg,https://book.douban.com/subject/2158684/,[奥] 斯台芬·茨威格 / 张玉书 / 上海译文出版社 / 2007-7 / 23.00元,9.0
不能承受的生命之轻,https://img3.doubanio.com/view/subject/m/public/s4421443.jpg,https://book.douban.com/subject/4920007/,米兰·昆德拉 / 许钧 / 上海译文出版社 / 2010年8月 / 29.00元,8.8
仿生人会梦见电子羊吗？,https://img3.doubanio.com/view/subject/m/public/s26858994.jpg,https://book.douban.com/subject/24715686/,(美)菲利普·迪克 / 许东华 / 译林出版社 / 2013-9 / 28.00元,8.7
生活在别处,https://img3.doubanio.com/view/subject/m/public/s1069535.jpg,https://book.douban.com/subject/1013225/,[捷克] 米兰·昆德拉 / 袁筱一 / 上海译文出版社 / 2004-5 / 25.00元,8.4
奥斯特利茨,https://img3.doubanio.com/view/subject/m/public/s29951872.jpg,https://book.douban.com/subject/30390667/,[德]温弗里德•塞巴尔德 / 刁承俊 / 广西师范大学出版社 / 2019-3 / 68.00,9.6
大地之灯,https://img3.doubanio.com/view/subject/m/public/s1994710.jpg,https://book.douban.com/subject/1963310/,七堇年 / 长江文艺出版社 / 2007-1 / 22.00元,8.2
小女花不弃,https://img3.doubanio.com/view/subject/m/public/s4396070.jpg,https://book.douban.com/subject/4833933/,桩桩 / 江苏文艺出版社 / 2010-6 / 29.80元,7.2
芒果街上的小屋,https://img3.doubanio.com/view/subject/m/public/s1668712.jpg,https://book.douban.com/subject/1794620/,[美国] 桑德拉·希斯内罗丝 / 潘帕 / 译林出版社 / 2006-6 / 24.50元,7.8
流星之绊,https://img3.doubanio.com/view/subject/m/public/s26581474.jpg,https://book.douban.com/subject/4580972/,（日）东野圭吾 / 徐建雄 / 南海出版公司 / 2010-3 / 28.00元,7.7
台风天,https://img3.doubanio.com/view/subject/m/public/s29662694.jpg,https://book.douban.com/subject/27662422/,陆茵茵 / 后浪 | 四川人民出版社 / 2018-3 / 29.00元,7.8
速求共眠,https://img3.doubanio.com/view/subject/m/public/s29967440.jpg,https://book.douban.com/subject/30421604/,阎连科 / 理想国丨百花洲文艺出版社 / 2019-1 / 42.00,7.6
一九八四,https://img1.doubanio.com/view/subject/m/public/s3898688.jpg,https://book.douban.com/subject/3815131/,[英]乔治·奥威尔 / 董乐山 / 上海译文出版社 / 2009-7 / 29.00元,9.4
神的九十亿个名字,https://img3.doubanio.com/view/subject/m/public/s26252360.jpg,https://book.douban.com/subject/20470849/,[英] 阿瑟·克拉克 / 邹运旗 / 江苏文艺出版社 / 2013-3 / 28.00元,8.4
以他之姓,https://img1.doubanio.com/view/subject/m/public/s29857097.jpg,https://book.douban.com/subject/30313563/,旧时绵绵 / 江苏凤凰出版社 / 2018-9 / 36.80,
蝇王,https://img3.doubanio.com/view/subject/m/public/s2075806.jpg,https://book.douban.com/subject/1872158/,[英] 威廉·戈尔丁 / 龚志成 / 上海译文出版社 / 2006-8 / 13.00元,8.3
当尼采哭泣,https://img3.doubanio.com/view/subject/m/public/s4608182.jpg,https://book.douban.com/subject/5940553/,（美）欧文 D.亚隆（Irvin D.Yalom） / 侯维之 / 机械工业出版社 / 2011-1 / 36.00元,8.8
边城,https://img1.doubanio.com/view/subject/m/public/s3235049.jpg,https://book.douban.com/subject/3191322/,沈从文 / 北京十月文艺出版社 / 2008-07 / 29.80元,8.9
庶女·明兰传1,https://img3.doubanio.com/view/subject/m/public/s27093002.jpg,https://book.douban.com/subject/25747128/,关心则乱 / 湖南人民出版社 / 2013-10 / 25.00元,8.4
人生,https://img3.doubanio.com/view/subject/m/public/s9003954.jpg,https://book.douban.com/subject/10562233/,路遥 / 北京十月文艺出版社 / 2012-3-1 / 25.00元,8.6
动物庄园,https://img1.doubanio.com/view/subject/m/public/s1817027.jpg,https://book.douban.com/subject/1018136/,（英）乔治·奥威尔 / 张毅 高孝先 / 上海人民出版社 / 2000-08 / 18.00,9.1
原来你还在这里,https://img3.doubanio.com/view/subject/m/public/s3358963.jpg,https://book.douban.com/subject/2331434/,辛夷坞 / 朝华出版社 / 2007-10 / 25.00元,7.6
龙族Ⅲ,https://img3.doubanio.com/view/subject/m/public/s27174422.jpg,https://book.douban.com/subject/24877320/,江南 / 长江出版社 / 2013-7 / 29.80元,7.7
西线无战事,https://img3.doubanio.com/view/subject/m/public/s29488274.jpg,https://book.douban.com/subject/26324832/,[德] 埃里希·玛丽亚·雷马克 / 朱雯 / 上海人民出版社 / 2017-6 / 45.00元,9.2
悉达多,https://img1.doubanio.com/view/subject/m/public/s29396368.jpg,https://book.douban.com/subject/26980487/,[德]赫尔曼·黑塞 / 姜乙 / 天津人民出版社 / 2017-1 / 32.00元,9.3
盗墓笔记6,https://img1.doubanio.com/view/subject/m/public/s6098009.jpg,https://book.douban.com/subject/4173968/,南派三叔 / 中国友谊出版公司 / 2010-1 / 32.80元,8.4
假面饭店,https://img3.doubanio.com/view/subject/m/public/s28968023.jpg,https://book.douban.com/subject/26853726/,[日]东野圭吾 / 宋扬 / 南海出版公司 / 2016-8 / 39.80元,7.1
昭奚旧草,https://img1.doubanio.com/view/subject/m/public/s28017387.jpg,https://book.douban.com/subject/26334227/,书海沧生 / 百花洲文艺出版社 / 2015-4 / 49.80元,7.9
都挺好,https://img3.doubanio.com/view/subject/m/public/s29959900.jpg,https://book.douban.com/subject/30407571/,阿耐 / 江苏凤凰文艺出版社 / 2019-1 / 49.80元,7.4
喧哗与骚动,https://img3.doubanio.com/view/subject/m/public/s4103521.jpg,https://book.douban.com/subject/1052074/,(美)威廉﹒福克纳 / 李文俊 / 上海译文出版社 / 2004-08 / 25.00,8.8
彷徨,https://img3.doubanio.com/view/subject/m/public/s1462620.jpg,https://book.douban.com/subject/1449348/,鲁迅 / 人民文学出版社 / 1973年3月 / 0.37元,8.9
一切所遇，欢迎光临,https://img1.doubanio.com/view/subject/m/public/s29987828.jpg,https://book.douban.com/subject/30441810/,李荷西 / 中国友谊出版公司 / 2019-2 / 38.00,9.1
月亮和六便士,https://img3.doubanio.com/view/subject/m/public/s27327762.jpg,https://book.douban.com/subject/25873415/,【英】 毛姆 / 傅惟慈 / 上海译文出版社 / 2014-6 / 39.00,9.0
苏菲的世界,https://img3.doubanio.com/view/subject/m/public/s3042670.jpg,https://book.douban.com/subject/2284311/,[挪] 乔斯坦·贾德 / 萧宝森 / 作家出版社 / 2007-10 / 26.00元,8.8
厨房,https://img1.doubanio.com/view/subject/m/public/s4048638.jpg,https://book.douban.com/subject/4127527/,[日]吉本芭娜娜 / 李萍 / 上海译文出版社 / 2009-10 / 22.00元,8.1
洁身自爱,https://img3.doubanio.com/view/subject/m/public/s28364616.jpg,https://book.douban.com/subject/26689237/,未再 / 江苏凤凰文艺出版社 / 2016-1-1 / 55.00,7.9
放学后,https://img1.doubanio.com/view/subject/m/public/s29516909.jpg,https://book.douban.com/subject/27102207/,[日]东野圭吾 / 赵峻 / 南海出版公司 / 2017-9 / 45,7.5
舞！舞！舞！,https://img3.doubanio.com/view/subject/m/public/s1231290.jpg,https://book.douban.com/subject/1020670/,[日] 村上春树 / 林少华 / 上海译文出版社 / 2002-6 / 25.00元,8.3
远处的拉莫,https://img3.doubanio.com/view/subject/m/public/s29951441.jpg,https://book.douban.com/subject/30255679/,胡迁 / 译林出版社 / 2018-11 / 48.00,8.7
绿毛水怪,https://img3.doubanio.com/view/subject/m/public/s3675595.jpg,https://book.douban.com/subject/3518332/,王小波 / 时代文艺出版社 / 2009-1 / 30.00元,9.0
良辰多喜欢2,https://img3.doubanio.com/view/subject/m/public/s28328563.jpg,https://book.douban.com/subject/26587749/,原城 / 江苏凤凰文艺出版社 / 2015-9 / 26.80元,6.7
暖气,https://img1.doubanio.com/view/subject/m/public/s29962258.jpg,https://book.douban.com/subject/30394212/,慢三 / 中国工人出版社 / 2019-2 / 45,7.2
夏肌の体温,https://img3.doubanio.com/view/subject/m/public/s28305513.jpg,https://book.douban.com/subject/26599593/,松崎司 / オークラ出版 / 2015-10-10 / JPY 680,8.6
2018,https://img3.doubanio.com/view/subject/m/public/s27774946.jpg,https://book.douban.com/subject/26210632/,刘慈欣 / 江苏凤凰文艺出版社 / 2014-12-1 / 32.00元,8.1
圣女的救济,https://img3.doubanio.com/view/subject/m/public/s29823045.jpg,https://book.douban.com/subject/26906797/,[日] 东野圭吾 / 袁斌 / 南海出版公司 / 2017-1-1 / 45.00元,7.8
霸王别姬,https://img3.doubanio.com/view/subject/m/public/s27115721.jpg,https://book.douban.com/subject/25737043/,李碧华 / 新星出版社 / 2013-10 / 29.50元,9.1
都柏林人,https://img3.doubanio.com/view/subject/m/public/s4468482.jpg,https://book.douban.com/subject/4908872/,[爱尔兰] 詹姆斯·乔伊斯 / 王逢振 / 上海译文出版社 / 2010-9 / 26.00元,8.6
罗生门,https://img3.doubanio.com/view/subject/m/public/s4468483.jpg,https://book.douban.com/subject/4908882/,[日] 芥川龙之介 / 林少华 / 上海译文出版社 / 2010-9 / 25.00元,8.8
是梦,https://img3.doubanio.com/view/subject/m/public/s29880791.jpg,https://book.douban.com/subject/30337614/,张哲 / 广西师范大学出版社 / 2018-10 / 49.00元,8.5
簪中录,https://img3.doubanio.com/view/subject/m/public/s27999934.jpg,https://book.douban.com/subject/26284304/,侧侧轻寒 / 江苏凤凰文艺出版社 / 2015-1-1 / 30.00,7.9
推拿,https://img3.doubanio.com/view/subject/m/public/s10427214.jpg,https://book.douban.com/subject/3239913/,毕飞宇 / 人民文学出版社 / 2008-9 / 20.00元,8.1
軍犬,https://img3.doubanio.com/view/subject/m/public/s4343936.jpg,https://book.douban.com/subject/4818399/,阿聰 / 基本書坊 / 2010/04/30 / NT$450,7.9
罗杰疑案,https://img1.doubanio.com/view/subject/m/public/s1772249.jpg,https://book.douban.com/subject/1807516/,[英] 阿加莎·克里斯蒂 / 张江云 / 人民文学出版社 / 2006-5 / 21.00元,8.9
苦妓回忆录,https://img3.doubanio.com/view/subject/m/public/s28018646.jpg,https://book.douban.com/subject/26276279/,加西亚·马尔克斯 / 轩乐 / 南海出版社 / 2015-3-1 / 25.00元,7.8
一座城池,https://img3.doubanio.com/view/subject/m/public/s1627352.jpg,https://book.douban.com/subject/1453210/,韩寒 / 二十一世纪出版社 / 2006-1 / 19.90元,7.4
盗墓笔记7,https://img3.doubanio.com/view/subject/m/public/s8503103.jpg,https://book.douban.com/subject/5254315/,南派三叔 / 时代文艺出版社 / 2010-9 / 32.80元,8.4
我的名字叫红,https://img3.doubanio.com/view/subject/m/public/s1950252.jpg,https://book.douban.com/subject/1851385/,[土耳其] 奥尔罕·帕慕克 / 沈志兴 / 上海人民出版社 / 2006-8 / 29.00元,7.9
黑塞童话集,https://img1.doubanio.com/view/subject/m/public/s29932829.jpg,https://book.douban.com/subject/30299697/,[德] 赫尔曼·黑塞 / 黄霄翎 / 上海译文出版社 / 2018-12 / 45,8.4
三国演义,https://img3.doubanio.com/view/subject/m/public/s1661101.jpg,https://book.douban.com/subject/1483894/,罗贯中 / 岳麓书社 / 1986-6-1 / 13.0,9.4
妻妾成群,https://img1.doubanio.com/view/subject/m/public/s30004389.jpg,https://book.douban.com/subject/30459512/,苏童 / 浙江人民出版社 / 2019-2-1 / 48.00,9.3
告白,https://img1.doubanio.com/view/subject/m/public/s28458228.jpg,https://book.douban.com/subject/26681984/,[日] 凑佳苗 / 竺家荣 / 湖南文艺出版社 / 2016-4 / 36.80元,8.8
永恒火焰,https://img1.doubanio.com/view/subject/m/public/s29939008.jpg,https://book.douban.com/subject/30330854/,[英] 肯·福莱特 / 王林园 / 江苏凤凰文艺出版社 / 2019-1 / 158.00元,7.3
恋情的终结,https://img3.doubanio.com/view/subject/m/public/s29507084.jpg,https://book.douban.com/subject/26279019/,[英] 格雷厄姆·格林 / 柯平 / 江苏凤凰文艺出版社 / 2017-4 / 58.00元,8.0
洗澡,https://img1.doubanio.com/view/subject/m/public/s26585017.jpg,https://book.douban.com/subject/20516443/,杨绛 / 人民文学出版社 / 2004-1 / 36.00元,8.4
古都,https://img1.doubanio.com/view/subject/m/public/s27219149.jpg,https://book.douban.com/subject/25788092/,[日] 川端康成 / 叶渭渠、唐月梅 / 南海出版公司 / 2014-1 / 39.50,8.6
沙丘,https://img3.doubanio.com/view/subject/m/public/s29245314.jpg,https://book.douban.com/subject/26836970/,[美] 弗兰克·赫伯特 / 潘振华 / 江苏凤凰文艺出版社 / 2017-2-1 / 68.00元,7.8
不存在的骑士,https://img3.doubanio.com/view/subject/m/public/s8972083.jpg,https://book.douban.com/subject/6789551/,[意] 伊塔洛·卡尔维诺 / 吴正仪 / 译林出版社 / 2012-4 / 22.00元,8.8
人间失格,https://img3.doubanio.com/view/subject/m/public/s29325655.jpg,https://book.douban.com/subject/26715115/,太宰治 / 李建云 / 浙江文艺出版社 / 2016-1-1 / CNY 25.00,7.6
打火机与公主裙·荒草园,https://img3.doubanio.com/view/subject/m/public/s29357154.jpg,https://book.douban.com/subject/26978506/,Twentine / 青岛出版社 / 2017-3 / 36.00元,8.4
金色机械,https://img1.doubanio.com/view/subject/m/public/s29987798.jpg,https://book.douban.com/subject/30387898/,[日] 恒川光太郎 / 夏殊言 / 化学工业出版社 / 2019-2 / 48.00,8.2
欧也妮·葛朗台,https://img3.doubanio.com/view/subject/m/public/s1609163.jpg,https://book.douban.com/subject/1031741/,巴尔扎克(法) / 张冠尧 / 人民文学出版社 / 2000-5-1 / 8.80,7.8
